Business Name,Contact Phone Number,Address,Address City,Address State,Address ZIP,Address Borough
"FIFTH AVENUE CAR PARK, LLC",2129966363,1325 5TH AVE,NEW YORK,NY,10029,Manhattan
STANDARD PARKING CORPORATION,7182537897,5100 KINGS PLZ,BROOKLYN,NY,11234,Brooklyn
THOMPSON ST. PARKING CORP.,2129299404,221 THOMPSON ST,NEW YORK,NY,10012,Manhattan
CLAVER PLACE PARKING CORP.,7188570822,12 CLAVER PL,BROOKLYN,NY,11238,Brooklyn
QUIK PARK HUDSON RIVER 5 LLC,2128322066,400 W 63RD ST,NEW YORK,NY,10069,Manhattan
FN PARKING CORP.,9173999429,1829 JEROME AVE,BRONX,NY,10453,Bronx
ROGAR LLC,2129299404,280 BROADWAY,NEW YORK,NY,10007,Manhattan
BROOKLYN BRIDGE GARAGE LLC,6465840409,360 FURMAN ST,BROOKLYN,NY,11201,Brooklyn
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,132-146 W 51ST ST,NEW YORK,NY,10019,
SECURE GARAGE DOOR LLC,7188489477,10126 98TH ST,OZONE PARK,NY,11416,Queens
BROOKLYN PARKING LLC,2123085959,741 61ST ST,BROOKLYN,NY,11220,Brooklyn
ISABEL PARKING LLC,6465840409,951 RIVER AVE,BRONX,NY,10452,Bronx
"LIBERTY VIEW PARKING, LLC",2128422305,2 RIVER TER,NEW YORK,NY,10282,Manhattan
BOBBY CAR PARK LLC,2122216111,105 UNDERHILL AVE,BROOKLYN,NY,11238,Brooklyn
"LAZ PARKING NEW YORK, NEW JERSEY LLC",2122652239,525 E 68TH ST,NEW YORK,NY,10065,Manhattan
SHERMAN PARKING SYSTEMS INC.,9149601795,361 E 161ST ST,BRONX,NY,10451,Bronx
MANHATTAN PARKING 110 LLC,2122227813,543 W 110TH ST,NEW YORK,NY,10025,Manhattan
"KINNEY PARKING SYSTEM, INC.",7184307021,1975 EASTCHESTER RD,BRONX,NY,10461,Bronx
"KINNEY PARKING SYSTEM, INC.",2125025490,146 W 57TH ST,NEW YORK,NY,10019,Manhattan
WESTMONT PARKING INC.,2127367171,730 COLUMBUS AVE,NEW YORK,NY,10025,Manhattan
"ALLIANCE RIVERBANK PARKING, LLC",2125810535,555 W 42ND ST,NEW YORK,NY,10036,Manhattan
"101 CAR PARK, LLC",2122216111,101 W 23RD ST,NEW YORK,NY,10011,Manhattan
ML PARKING CORP.,3478823966,615 JACKSON AVE,BRONX,NY,10455,Bronx
44 ELIZABETH STREET PARKING CORP,,44 ELIZABETH ST,NEW YORK,NY,10013,Manhattan
"PENNY LANE CAR PARK, LLC",2129966363,215 E 24TH ST,NEW YORK,NY,10010,Manhattan
QUIK PARK WEST 22 ST. LLC,2128322066,235 W 22ND ST,NEW YORK,NY,10011,Manhattan
"WINDSOR FH CAR PARK, LLC",2129966363,10724 71ST RD,FOREST HILLS,NY,11375,Queens
231 EAST 94TH STREET PARKING LLC,2128887400,231 E 94TH ST,NEW YORK,NY,10128,Manhattan
MEAT MARKET GARAGE INC,2129893100,259 MULBERRY ST,NEW YORK,NY,10012,Manhattan
QUIK PARK W. 23RD ST. LLC,2128322066,423 W 23RD ST,NEW YORK,NY,10011,Manhattan
CHAMPION PARKING 77TH ST. CORP.,2122493344,49 E 77TH ST,NEW YORK,NY,10075,Manhattan
CATON PARKING LLC,7329058338,33 CATON PL,BROOKLYN,NY,11218,Brooklyn
PRINCE TNP REALTY LLC,7189393338,3720 PRINCE ST,FLUSHING,NY,11354,Queens
"SUPREME CAR PARK, LLC",2122216111,1065 PARK AVE,NEW YORK,NY,10128,Manhattan
MERCURY PARKING LLC,2126869800,350 W 50TH ST,NEW YORK,NY,10019,Manhattan
SUPREME 85 PARKING LLC,718-694-2060,85 LIVINGSTON ST,BROOKLYN,NY,11201,Brooklyn
ALERT GARAGE CORP.,7187860643,3017 40TH AVE,LONG IS CITY,NY,11101,Queens
AD PARKING INC.,7189939003,1140 TIFFANY ST,BRONX,NY,10459,Bronx
"GREENE HOUSE CAR PARK, LLC",2129966363,381 CARLTON AVE,BROOKLYN,NY,11238,Brooklyn
"ZOOM CAR PARK, INC.",2122216111,3130 GRAND CONCOURSE,BRONX,NY,10458,Bronx
SP PLUS CORPORATION,2125025490,1420 YORK AVE,NEW YORK,NY,10021,Manhattan
MANHATTAN PARKING 110 LLC,2124903480,543 W 110TH ST,NEW YORK,NY,10025,Manhattan
SP PLUS CORPORATION,2125025490,455 MADISON AVE,NEW YORK,NY,10022,Manhattan
MARKET 15 PARKING LLC,2126869800,552 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Manhattan
F&S PARKING LLC,2123272626,331 E 75TH ST,NEW YORK,NY,10021,Manhattan
BOWERY FIRST PARKING LLC,2126869800,11 E 1ST ST,NEW YORK,NY,10003,Manhattan
CHAMPION PARKING 81 LLC,2125358005,1533 YORK AVE,NEW YORK,NY,10028,Manhattan
MODERN PARKING LLC,2126869800,666 5TH AVE,NEW YORK,NY,10103,Manhattan
2 LINCOLN PARKING LLC,2126869800,2 LINCOLN PLZ,NEW YORK,NY,10023,Manhattan
"EMERALD CAR PARK, LLC",2127729802,510 E 80TH ST,NEW YORK,NY,10075,Manhattan
PARK RIGHT CORPORATION,7187973093,635 W 42ND ST,NEW YORK,NY,10036,Manhattan
126TH STREET PARKING CORP.,7187880066,418 W 127TH ST,NEW YORK,NY,10027,Manhattan
CFS 2907 JFK LLC,7183222221,14921 130TH AVE,JAMAICA,NY,11436,Queens
50-51 PARKING CORP.,2124268400,260 E 143RD ST,BRONX,NY,10451,Bronx
AFFILIATED PARKING LLC,2126869800,247 MADISON AVE,NEW YORK,NY,10016,Manhattan
"ABDULLAH, MUHAMMAD A",7186366959,1360 FULTON ST,BROOKLYN,NY,11216,Brooklyn
"ATELIER CAR PARK, LLC",2129966363,627 W 42ND ST,NEW YORK,NY,10036,Manhattan
OASIS AUTO REPAIR & GARAGE CORP,2125442833,431 W 202ND ST,NEW YORK,NY,10034,Manhattan
"PRO PARK AMERICA NEW YORK, LLC",2125313418,256 UTICA AVE,BROOKLYN,NY,11213,Brooklyn
PARK LANE GARAGE LLC,6465840409,11624 GROSVENOR LN,RICHMOND HILL,NY,11418,Queens
331 50TH ST. PARKING CORP.,2127577247,336 W 51ST ST,NEW YORK,NY,10019,Manhattan
"W K PARKING, CORP",2127373279,525 E 11TH ST,NEW YORK,NY,10009,Manhattan
"RIVER HOUSE CAR PARK, LLC",2129966363,1175 YORK AVE,NEW YORK,NY,10065,Manhattan
189 PKG LLC,917-731-2034,4745 PARK AVE,BRONX,NY,10458,Bronx
PINE PARKING CORP.,8007985701,111 VARICK ST,NEW YORK,NY,10013,Manhattan
"KNICKERBOCKER PLAZA CAR PARK, LLC",2129966363  X-14,1751 2ND AVE,NEW YORK,NY,10128,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,45 E END AVE,NEW YORK,NY,10028,Manhattan
"SANFORD TOWER GARAGE, INC.",7183598058,13347 SANFORD AVE,FLUSHING,NY,11355,Queens
STANDARD PARKING CORPORATION,2129163480,8935 162ND ST,JAMAICA,NY,11432,Queens
ZETA PARKING CORP.,2126501988,213 E 80TH ST,NEW YORK,NY,10075,Manhattan
444 MANHATTAN PARKING CORP.,,444 MANHATTAN AVE,NEW YORK,NY,10026,Manhattan
KEY PARKING LLC,2125810535,115 E 9TH ST,NEW YORK,NY,10003,Manhattan
PARADISE GARAGE CORP.,2127367171,6260 99TH ST,REGO PARK,NY,11374,Queens
"KINNEY PARKING SYSTEM, LLC",2125025490,146 W 57TH ST,NEW YORK,NY,10019,Manhattan
PARK AMERICA CORP,2124866888,351 E 51ST ST,NEW YORK,NY,10022,Manhattan
2000 PARKING INC.,7185978232,2000 WHITE PLAINS RD,BRONX,NY,10462,Bronx
"QUIK PARK 82ND STREET, LLC",2128322066,350 E 82ND ST,NEW YORK,NY,10028,Manhattan
QUIK PARK COLUMBIA LLC,2128322066,2561 BROADWAY,NEW YORK,NY,10025,Manhattan
"PARK IN AUTO SERVICES, INC.",2129661186,75 KENMARE ST,NEW YORK,NY,10012,Manhattan
GALLANT PARKING LLC,2126869800,182-184 E 95TH ST,NEW YORK,NY,10128,Manhattan
"IMPERIAL PARKING (U.S.), LLC",2129378660,168-36 90 AVENUE,JAMAICA,NY,11432,
EASTSIDE 65 PARKING LLC,212-686-9800,200 E 66TH ST,NEW YORK,NY,10065,Manhattan
21ST GARAGE LLC,2126270012,447 W 35TH ST,NEW YORK,NY,10001,Manhattan
"POST OFFICE GARAGE, LLC",2125025490,340 W 31ST ST,NEW YORK,NY,10001,Manhattan
SUPER ELITE PARKING INC,9174705093,1872 E TREMONT AVE,BRONX,NY,10460,Bronx
QUIK PARK FG LLC,212-686-9800,500 E 62ND ST,NEW YORK,NY,10065,Manhattan
CREATIVE PARKING LLC,2122429635,16 W 16TH ST,NEW YORK,NY,10011,Manhattan
CHAMPION PARKING 90 LLC,2123085959,60 E 90TH ST,NEW YORK,NY,10128,Manhattan
"WH PARKING MGMT, LLC",2127957275,4320 BROADWAY,NEW YORK,NY,10033,Manhattan
PARK SAFE LLC,2123404248,2500 FDR DR,NEW YORK,NY,10016,Manhattan
MONTAGUE PARKING LLC,2126869800,180 MONTAGUE ST,BROOKLYN,NY,11201,Brooklyn
8 EAST 83RD PARKING LLC,2125352890,8 E 83RD ST,NEW YORK,NY,10028,Manhattan
PATRIOT PARKING LLC,2126869800,351 GREENWICH ST,NEW YORK,NY,10013,Manhattan
LM PARKING CORP,914-874-3268,250 E 144TH ST,BRONX,NY,10451,Bronx
RGL PARKING & TRANSPORTATION LLC,9178419280,4129 24TH ST,LONG ISLAND CITY,NY,11101,Queens
"KINNEY PARKING SYSTEM, INC.",2126296602,1153 YORK AVE,NEW YORK,NY,10065,Manhattan
"KINNEY PARKING SYSTEM, INC.",2125025490,135 E 33R ST,NEW YORK,NY,10016,
ORMOND PLACE PARKING CORP.,7188570822,12 CLAVER PL,BROOKLYN,NY,11238,Brooklyn
340 EAST 74TH STREET PARKING CORP,2127367171,340 E 74TH ST,NEW YORK,NY,10021,Manhattan
SP PLUS CORPORATION,2126954568,50 OCEANA DR W,BROOKLYN,NY,11235,Brooklyn
EZ PARKING GARAGE INC,3472207660,1334 LOUIS NINE BLVD,BRONX,NY,10459,Bronx
"MEGA PARKING SYSTEMS, INC.",7183924460,343 E 74TH ST,NEW YORK,NY,10021,Manhattan
F & A PARKING CORP,718-399-2640,525 CLINTON AVE,BROOKLYN,NY,11238,Brooklyn
CHAMPION PARKING 57 LLC,2123085959,316 W 57TH ST,NEW YORK,NY,10019,Manhattan
"BRICIN PARKING, CORP.",2126500141,65 W 55TH ST,NEW YORK,NY,10019,Manhattan
JAY PARKING CORP.,9179695850,3720 PRINCE ST,FLUSHING,NY,11354,Queens
WELCOME PARKING CORP.,2126616702,240 E 82ND ST,NEW YORK,NY,10028,Manhattan
"222 PARKING SERVICES, LLC",2122652239,222 E 39TH ST,NEW YORK,NY,10016,Manhattan
QUIK PARK EAST 87 LLC,2128322066,501 E 87TH ST,NEW YORK,NY,10128,Manhattan
STANDARD PARKING CORPORATION,7188974833,9605 QUEENS BLVD,REGO PARK,NY,11374,Queens
"LAZ PARKING NEW YORK, NEW JERSEY LLC",2122652239,528 E 20TH ST,NEW YORK,NY,10009,Manhattan
"IMPERIAL PARKING (U.S.), INC",2129378660,400 E 90TH ST,NEW YORK,NY,10128,Manhattan
"UTOPIA PARKING MANAGEMENT, LLC",2127957275,17660 UNION TPKE,FRESH MEADOWS,NY,11366,Queens
"C&S E-SUPERETTE, INC.",718-745-2888,9053 FORT HAMILTON PKWY,BROOKLYN,NY,11209,Brooklyn
PV PARKING VI CORP,646-302-4330,371 HUMBOLDT ST,BROOKLYN,NY,11211,Brooklyn
LM BONNEVILLE PARKING LLC,2127143571,329 E 22ND ST,NEW YORK,NY,10010,Manhattan
BROOK PARK PARKING CORP.,9174705093,1830 E TREMONT AVE,BRONX,NY,10460,Bronx
PARK NORTH PARKING CORP,2123606300,220 E 117TH ST,NEW YORK,NY,10035,Manhattan
ZENITH PARKING LLC,212-686-9800,790 8TH AVE,NEW YORK,NY,10019,Manhattan
"IMPERIAL PARKING (U.S.), LLC",212-937-8660,457 W 150TH ST,NEW YORK,NY,10031,Manhattan
SUPER ELITE PARKING INC,9174705093,257 E 187TH ST,BRONX,NY,10458,Bronx
CHAMPION PARKING 113 LLC,212-308-5959,400 W 113TH ST,NEW YORK,NY,10025,Manhattan
STAR PARKING GARAGE INC.,718-991-8100,840 WESTCHESTER AVE,BRONX,NY,10459,Bronx
MANHATTAN PARKING - GOLD CORP.,2124903460,220 E 54TH ST,NEW YORK,NY,10022,Manhattan
"ALLIANCE DAG PARKING, LLC",2125810535,240 E 47TH ST,NEW YORK,NY,10017,Manhattan
QUIK PARK WILSON LLC,212-832-2066,200 W 79TH ST,NEW YORK,NY,10024,Manhattan
SP PLUS CORPORATION,2125025490,6575 SAUNDERS ST,REGO PARK,NY,11374,Queens
ZEPHYR PARKING LLC,2126869800,132 E 35TH ST,NEW YORK,NY,10016,Manhattan
PV PARKING IV CORP,718-609-1200,554 W 174TH ST,NEW YORK,NY,10033,Manhattan
STANDARD PARKING CORPORATION,212163480,9015 PARSONS BLVD,JAMAICA,NY,11432,Queens
ASTOR PARKING LLC,2126869800,1511 BROADWAY,NEW YORK,NY,10036,Manhattan
CHELNICK PARKING CORP,2127511080,880 5TH AVE,NEW YORK,NY,10021,Manhattan
PEACH PARKING (40TH) CORP.,9736228888,346 W 40TH ST,NEW YORK,NY,10018,Manhattan
"IMPERIAL PARKING (U.S)., LLC",7188765302,155 RICHMOND TER,STATEN ISLAND,NY,10301,Staten Island
"PILOT PARKING, LLC",2129299404,2 SHERMAN AVE,NEW YORK,NY,10040,Manhattan
VANGUARD CAR RENTAL USA INC.,7184016837,219 W 77TH ST,NEW YORK,NY,10024,Manhattan
PLATT PARKING LLC,2126869800,90 JOHN ST,NEW YORK,NY,10038,Manhattan
"IMPERIAL PARKING (U.S.), LLC",2129378660,80 PARK AVE,NEW YORK,NY,10016,Manhattan
NICE PARK 22 LLC,2129299404,200 E 15TH ST,NEW YORK,NY,10003,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,605 PARK AVE,NEW YORK,NY,10065,Manhattan
"IMPERIAL PARKING (U.S.), LLC",212-937-8660,330 E 75TH ST,NEW YORK,NY,10021,Manhattan
40 FLATBUSH REALTY LLC,2122398580,25 CHAPEL ST,BROOKLYN,NY,11201,Brooklyn
"509 WEST 34TH STREET CAR PARK, LLC",2129966363,509 W 34TH ST,NEW YORK,NY,10001,Manhattan
"KINNEY PARKING SYSTEM, INC.",2125025490,252 W 40TH ST,NEW YORK,NY,10018,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2122629778,257 W 47TH ST,NEW YORK,NY,10036,Manhattan
FLATIRON 20 PARKING LLC,2122439384,19 W 20TH ST,NEW YORK,NY,10011,Manhattan
3000 JEROME PARKING CORP.,7183290617,3000 JEROME AVE,BRONX,NY,10468,Bronx
F&T MANAGEMENT & PARKING CORP,7188882828,3907 PRINCE ST,FLUSHING,NY,11354,Queens
615 GARAGE CORPORATION,2129355252,800 5TH AVE,NEW YORK,NY,10065,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",7189316541,1601 SEDDON ST,BRONX,NY,10461,Bronx
304060 PARKING LLC,2126869800,60 E 9TH ST,NEW YORK,NY,10003,Manhattan
QUEENS PLAZA PARKING CORP.,7184829180,2702 QUEENS PLZ S,LONG IS CITY,NY,11101,Queens
STANDARD PARKING CORPORATION,7185887802,20 E 161ST ST,BRONX,NY,10451,Bronx
ISABEL PARKING LLC,6465840409,71 E 153RD ST,BRONX,NY,10451,Bronx
"EAST 65TH GARAGE, LLC",6469644323,1189 1ST AVE,NEW YORK,NY,10065,Manhattan
REYER PARKING CORP.,2125416050,1872 E TREMONT AVE,BRONX,NY,10460,Bronx
99 JANE STREET PARKING LLC,2126869800,802 WASHINGTON ST,NEW YORK,NY,10014,Manhattan
THE BERGER'S PARKING CORPORATION,2125358291,196 E 75TH ST,NEW YORK,NY,10021,Manhattan
EQUITY PARKING LLC,2126869800,1441 2ND AVE,NEW YORK,NY,10021,Manhattan
INNOVATIVE PARKING LLC,212-686-9800,301 E 40TH ST,NEW YORK,NY,10016,Manhattan
IMPERIAL PARKING US LLC,2129378660 X225,200 W 79TH ST,NEW YORK,NY,10024,Manhattan
SHOWTIME VALET PARKING CORP.,6464002531,2804 E 19TH ST,BROOKLYN,NY,11235,Brooklyn
MP 98-41 LLC,7189970630,6536 99TH ST,REGO PARK,NY,11374,Queens
"SUNNY CAR PARK, LLC",2122216111,4701 QUEENS BLVD,SUNNYSIDE,NY,11104,Queens
PARK 18 WEST LLC,718-349-6200,140 W 18TH ST,NEW YORK,NY,10011,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,216 E 67TH ST,NEW YORK,NY,10065,Manhattan
318 EAST 48TH STREET PARKING LLC,2127558255,318 E 48TH ST,NEW YORK,NY,10017,Manhattan
70 PARK LLC,2122490445,400 E 70TH ST,NEW YORK,NY,10021,Manhattan
PRIME CAR PARK LLC,2122216111,951 HOE AVE,BRONX,NY,10459,Bronx
"ARH PARKING, INC.",7186845803,3463 3RD AVE,BRONX,NY,10456,Bronx
"IMPERIAL PARKING (U.S.), LLC",2129378666,220 E 67TH ST,NEW YORK,NY,10065,Manhattan
PRECISE PARKING CORP.,7187215243,150 E 18TH ST,NEW YORK,NY,10003,Manhattan
A PLUS PARKING LLC,3477329349,13620 BOOTH MEMORIAL AVE,FLUSHING,NY,11355,Queens
"STOP-PARK GARAGE, LLC",2125025490,1820 MORTON ST,NEW YORK,NY,10014,
"IMPERIAL PARKING (U.S.), LLC",2129378660,101 BEDFORD AVE,BROOKLYN,NY,11211,Brooklyn
QP HOSP LLC,2126869800,1250 WATERS PL,BRONX,NY,10461,Bronx
SAFEWAY PARKING CORP.,2124109603,345 E 86TH ST,NEW YORK,NY,10028,Manhattan
CAAL PARKING CORP.,2129424823,1150 WEBSTER AVE,BRONX,NY,10456,Bronx
F & A PARKING CORP,718-399-2640,525 CLINTON AVE,BROOKLYN,NY,11238,Brooklyn
CHAMPION PARKING 83RD ST CORP,212-308-5959,303 E 83RD ST,NEW YORK,NY,10028,Manhattan
CAROUSEL PARKING CORP,2123085959,201 W 75TH ST,NEW YORK,NY,10023,Manhattan
QUEENS OFFICE TOWER LIMITED PARTNERSHIP,7188309344,9525 QUEENS BLVD,REGO PARK,NY,11374,Queens
HUDSON RIVER PARKING CORP.,2127367171,3720 HENRY HUDSON PKWY,BRONX,NY,10463,Bronx
ST GEORGE FERRY PARKING CORP.,212-736-7171,55B RICHMOND TER,STATEN ISLAND,NY,10301,Staten Island
"800 BRADY PARKING, INC.",3478435023,800 BRADY AVE,BRONX,NY,10462,Bronx
